Price,Close,High,Low,Open,Volume
Ticker,HPG,HPG,HPG,HPG,HPG
Date,,,,,
2020-09-14,10390.1,10453.4,10347.8,10347.8,29470000
2020-09-15,10432.3,10537.9,10411.2,10453.4,20520000
2020-09-16,10432.3,10474.5,10390.1,10453.4,15950000
2020-09-17,10728,10770.2,10432.3,10453.4,61990000
2020-09-18,10854.7,10854.7,10770.2,10791.3,28900000
2020-09-21,10854.7,10960.3,10812.4,10939.1,26950000
2020-09-22,10791.3,10854.7,10728,10770.2,35410000
2020-09-23,10896.9,10939.1,10791.3,10833.5,29160000
2020-09-24,10833.5,10939.1,10770.2,10854.7,28810000
2020-09-25,10875.8,10896.9,10770.2,10896.9,23380000
2020-09-28,11150.3,11150.3,10854.7,10896.9,40710000
2020-09-29,11129.2,11319.3,11129.2,11171.4,42760000
2020-09-30,11150.3,11213.7,11023.6,11129.2,30080000
2020-10-01,11403.7,11488.2,11192.6,11234.8,39760000
2020-10-02,11277,11509.3,10981.4,11424.9,46830000
2020-10-05,11551.6,11572.7,11340.4,11340.4,29630000
2020-10-06,11931.7,11931.7,11488.2,11593.8,54690000
2020-10-07,11741.6,11952.8,11741.6,11868.3,34180000
2020-10-08,11868.3,11868.3,11699.4,11826.1,42250000
2020-10-09,12037.3,12121.7,11826.1,11910.6,21930000
2020-10-12,11931.7,12142.9,11847.2,12100.6,28400000
2020-10-13,11826.1,11931.7,11783.9,11910.6,24710000
2020-10-14,11973.9,11973.9,11741.6,11805,32990000
2020-10-15,12269.6,12670.8,12269.6,12670.8,70710000
2020-10-16,12290.7,12459.6,12227.3,12332.9,40120000
2020-10-19,12206.2,12354,12185.1,12311.8,25340000
2020-10-20,12396.3,12396.3,12121.7,12142.9,30860000
2020-10-21,12290.7,12501.9,12248.5,12438.5,24720000
2020-10-22,12501.9,12501.9,12206.2,12248.5,30280000
2020-10-23,13050.9,13050.9,12523,12586.3,68420000
2020-10-26,13008.7,13515.5,12966.5,13093.2,47160000
2020-10-27,13262.1,13388.8,12903.1,12924.2,58570000
2020-10-28,12839.8,13367.7,12755.3,13156.5,59450000
2020-10-29,12924.2,12987.6,12649.7,12649.7,48140000
2020-10-30,12903.1,13050.9,12628.6,13008.7,44110000
2020-11-02,12924.2,12966.5,12818.6,12903.1,24060000
2020-11-03,12966.5,13219.9,12903.1,13093.2,40590000
2020-11-04,12945.3,13093.2,12818.6,12966.5,42380000
2020-11-05,12776.4,12987.6,12776.4,12945.3,26870000
2020-11-06,12839.8,12966.5,12755.3,12797.5,31070000
2020-11-09,13304.4,13304.4,12966.5,13008.7,42430000
2020-11-10,13219.9,13600,13219.9,13557.8,47830000
2020-11-11,13219.9,13346.6,13156.5,13219.9,33740000
2020-11-12,13283.2,13304.4,13198.8,13219.9,22710000
2020-11-13,13494.4,13494.4,13283.2,13304.4,28170000
2020-11-16,13621.1,13832.3,13473.3,13642.2,59160000
2020-11-17,14085.7,14085.7,13684.5,13726.7,37600000
2020-11-18,14613.7,14613.7,14085.7,14191.3,51230000
2020-11-19,14867.1,14993.8,14550.3,14655.9,61470000
2020-11-20,15078.3,15078.3,14761.5,14909.3,42030000
2020-11-23,15838.5,15986.3,14993.8,15078.3,54860000
2020-11-24,15838.5,16260.9,15331.7,15944.1,113370000
2020-11-25,15036,15585.1,14867.1,15542.9,129030000
2020-11-26,14824.9,14951.6,14487,14824.9,76830000
2020-11-27,15310.6,15373.9,14782.6,14782.6,37130000
2020-11-30,14993.8,15373.9,14993.8,15310.6,40450000
2020-12-01,15036,15036,14592.6,14740.4,50510000
2020-12-02,14909.3,15057.2,14824.9,15036,33920000
2020-12-03,15564,15564,14909.3,15014.9,52150000
2020-12-04,15606.2,15732.9,15500.6,15648.5,41160000
2020-12-07,16134.2,16218.6,15564,15648.5,56530000
2020-12-08,16218.6,16387.6,16049.7,16134.2,47110000
2020-12-09,16260.9,16303.1,16091.9,16260.9,35360000
2020-12-10,15880.8,16303.1,15711.8,16260.9,70430000
2020-12-11,16387.6,16387.6,15923,16049.7,38550000
2020-12-14,16577.7,16683.2,16450.9,16641,33549999
2020-12-15,16303.1,16535.4,16260.9,16493.2,45360000
2020-12-16,16387.6,16619.9,16260.9,16387.6,40130000
2020-12-17,15901.9,16324.2,15901.9,16218.6,70990000
2020-12-18,16303.1,16366.5,16007.5,16091.9,46230000
2020-12-21,16282,16493.2,16197.5,16472.1,36580000
2020-12-22,16619.9,16662.1,16176.4,16282,60350000
2020-12-23,16894.4,17401.3,16641,16662.1,65090000
2020-12-24,16873.3,17232.3,16303.1,17147.8,42870000
2020-12-25,17211.2,17253.4,16683.2,16894.4,52510000
2020-12-28,17549.1,17718,17316.8,17654.7,48710000
2020-12-29,17570.2,17675.8,17337.9,17422.4,31140000
2020-12-30,17274.5,17570.2,17211.2,17570.2,50750000
2020-12-31,17506.8,17633.6,17190.1,17274.5,27490000
2021-01-04,17865.8,18161.5,17591.3,17739.1,36680000
2021-01-05,17887,18077,17612.4,17654.7,43170000
2021-01-06,18077,18288.2,17865.8,17950.3,41580000
2021-01-07,18077,18246,17844.7,18224.9,50460000
2021-01-08,18055.9,18288.2,17992.6,18119.3,46280000
2021-01-11,18182.6,18288.2,17992.6,18203.7,38560000
2021-01-12,18964,18964,18119.3,18246,52680000
2021-01-13,18879.5,19196.3,18752.8,19090.7,37370000
2021-01-14,18773.9,18879.5,18520.5,18879.5,40600000
2021-01-15,18795,19027.3,18710.6,18710.6,34260000
2021-01-18,18837.3,18942.9,18689.5,18795,41960000
2021-01-19,17570.2,18837.3,17528,18837.3,59720000
2021-01-20,17612.4,18140.4,16894.4,17739.1,87840000
2021-01-21,18668.3,18668.3,17654.7,18098.1,48250000
2021-01-22,18436,18879.5,18393.8,18710.6,34280000
2021-01-25,18457.2,19196.3,18203.7,18267.1,76660000
2021-01-26,17865.8,18414.9,17570.2,18414.9,55830000
2021-01-27,17021.1,17908.1,16683.2,17485.7,64989999
2021-01-28,15838.5,16493.2,15838.5,15880.8,115680000
2021-01-29,16535.4,16873.3,15627.3,15627.3,93240000
2021-02-01,16197.5,16831.1,16134.2,16472.1,49400000
2021-02-02,17105.6,17105.6,16155.3,16260.9,66120000
2021-02-03,17739.1,17887,17316.8,17401.3,80710000
2021-02-04,17654.7,17823.6,17549.1,17739.1,51550000
2021-02-05,17950.3,18034.8,17612.4,17718,54140000
2021-02-08,17274.5,17992.6,16894.4,17950.3,76260000
2021-02-09,17654.7,17696.9,17084.5,17274.5,60610000
2021-02-17,18351.6,18351.6,17865.8,17929.2,56180000
2021-02-18,18520.5,18583.9,18140.4,18330.4,49450000
2021-02-19,18351.6,18541.6,18203.7,18288.2,39400000
2021-02-22,18330.4,18752.8,18161.5,18351.6,49490000
2021-02-23,18288.2,18478.3,18140.4,18246,41520000
2021-02-24,18414.9,18752.8,18288.2,18436,63200000
2021-02-25,18647.2,18752.8,18436,18583.9,50810000
2021-02-26,19259.6,19301.9,18414.9,18457.2,94810000
2021-03-01,19513.1,19555.3,19344.1,19534.2,50960000
2021-03-02,19724.2,19893.2,19513.1,19766.5,54840000
2021-03-03,19766.5,19872.1,19639.8,19660.9,51570000
2021-03-04,19386.3,19808.7,19006.2,19808.7,64780000
2021-03-05,19428.6,19470.8,19048.5,19280.8,49570000
2021-03-08,19555.3,19808.7,19428.6,19682,41180000
2021-03-09,19365.2,19513.1,19027.3,19428.6,37740000
2021-03-10,19259.6,19365.2,19069.6,19365.2,36540000
2021-03-11,19597.5,19703.1,19344.1,19386.3,36070000
2021-03-12,19618.6,19682,19513.1,19682,28160000
2021-03-15,19639.8,19808.7,19597.5,19682,27580000
2021-03-16,19470.8,19682,19344.1,19682,32659999
2021-03-17,19555.3,19618.6,19449.7,19491.9,28240000
2021-03-18,19682,19745.4,19576.4,19724.2,25870000
2021-03-19,19914.3,20041,19682,19682,42610000
2021-03-22,19745.4,20041,19724.2,19977.7,25590000
2021-03-23,19682,19893.2,19597.5,19703.1,28930000
2021-03-24,19196.3,19576.4,19048.5,19449.7,54800000
2021-03-25,19006.2,19323,18921.8,19301.9,46170000
2021-03-26,19513.1,19513.1,19027.3,19217.4,65120000
2021-03-29,19555.3,19682,19491.9,19639.8,30700000
2021-03-30,19618.6,19745.4,19470.8,19639.8,30890000
2021-03-31,19766.5,19998.8,19576.4,19618.6,37820000
2021-04-01,20484.5,20484.5,19829.8,19850.9,64129999
2021-04-02,20716.8,20822.4,20526.7,20611.2,38640000
2021-04-05,20822.4,20949.1,20674.5,20906.8,35620000
2021-04-06,20864.6,20928,20737.9,20822.4,32509999
2021-04-07,20885.7,20949.1,20653.4,20864.6,33380000
2021-04-08,20843.5,20949.1,20695.7,20906.8,27730000
2021-04-09,20928,21075.8,20716.8,20822.4,36190000
2021-04-12,21624.9,21751.6,21012.4,21075.8,62570000
2021-04-13,21160.3,21751.6,21160.3,21751.6,62450000
2021-04-14,22385.1,22511.8,21075.8,21160.3,66610000
2021-04-15,23018.6,23103.1,22173.9,22596.3,74310000
2021-04-16,23060.9,23525.5,22596.3,22849.7,65870000
2021-04-19,24412.4,24412.4,23103.1,23314.3,80640000
2021-04-20,24159,24750.3,23652.2,24496.9,87640000
2021-04-22,23229.8,24454.7,23229.8,23863.4,76560000
2021-04-23,23821.1,23821.1,23145.4,23441,66010000
2021-04-26,23272.1,23905.6,23229.8,23863.4,58280000
2021-04-27,23778.9,23821.1,22976.4,23272.1,49330000
2021-04-28,23652.2,23863.4,23441,23778.9,36180000
2021-04-29,24539.1,24792.6,23821.1,23863.4,64580000
2021-05-04,25257.2,25510.6,24074.5,24201.3,76440000
2021-05-05,25046,25468.3,25046,25341.6,56680000
2021-05-06,25088.2,25468.3,24834.8,25046,50060000
2021-05-07,25679.5,25975.2,24961.5,25003.7,68460000
2021-05-10,26608.7,26735.4,25679.5,25679.5,65239999
2021-05-11,26186.4,26735.4,26186.4,26735.4,68490000
2021-05-12,26482,26482,25890.7,26017.4,67910000
2021-05-13,25975.2,26608.7,25975.2,26355.3,57110000
2021-05-14,25932.9,26397.5,25764,26186.4,73700000
2021-05-17,26144.1,26355.3,25595,25932.9,78770000
2021-05-18,26777.7,26904.4,26397.5,26397.5,90690000
2021-05-19,27918,28171.4,26819.9,27031.1,65810000
2021-05-20,28129.2,28171.4,27664.6,27960.3,49930000
2021-05-21,27706.8,28044.7,27622.4,27918,53170000
2021-05-24,27622.4,27918,27453.4,27706.8,54650000
2021-05-25,28467.1,28636,27537.9,27580.1,52560000
2021-05-26,28636,28636,28382.6,28467.1,35870000
2021-05-27,28213.7,28636,27960.3,28593.8,44400000
2021-05-28,28340.4,28424.9,27960.3,28340.4,69820000
2021-05-31,30215.6,30215.6,29699.6,30215.6,103490000
2021-06-01,31821,32279.7,30961,31305,57340000
2021-06-02,30961,31821,30387.6,31534.3,68640000
2021-06-03,31133,31305,30387.6,30961,63440000
2021-06-04,31247.7,31706.3,31133,31247.7,54360000
2021-06-07,30215.6,31534.3,29814.3,31305,59470000
2021-06-08,28667.6,30330.3,28667.6,29986.3,66040000
2021-06-09,28839.6,29470.3,28094.2,28610.2,70280000
2021-06-10,29584.9,30158.3,28667.6,28782.2,50300000
2021-06-11,30445,30502.3,29584.9,29871.6,49820000
2021-06-14,30731.6,31133,30273,30674.3,49060000
2021-06-15,30502.3,30731.6,30215.6,30387.6,37250000
2021-06-16,29699.6,30387.6,29527.6,30273,49640000
2021-06-17,29470.3,29756.9,29183.6,29183.6,34690000
2021-06-18,29871.6,30559.6,29470.3,29756.9,49750000
2021-06-21,29355.6,30100.9,29355.6,29814.3,38800000
2021-06-22,29642.3,30043.6,29355.6,29527.6,31680000
2021-06-23,29470.3,29756.9,29298.3,29584.9,31850000
2021-06-24,29011.6,29642.3,28954.2,29470.3,34300000
2021-06-25,29068.9,29355.6,28552.9,29068.9,44940000
2021-06-28,30043.6,30100.9,29126.3,29412.9,67200000
2021-06-29,29699.6,30158.3,29642.3,30100.9,34030000
2021-06-30,29527.6,29928.9,29470.3,29756.9,32430000
2021-07-01,30273,30330.3,29584.9,29642.3,68070000
2021-07-02,29986.3,30617,29928.9,30387.6,51580000
2021-07-05,29355.6,29986.3,29126.3,29986.3,63600000
2021-07-06,27520.9,29928.9,27520.9,29298.3,82740000
2021-07-07,28610.2,28610.2,27434.9,28094.2,69590000
2021-07-08,28094.2,28724.9,27864.9,28610.2,52570000
2021-07-09,27119.5,28151.6,26374.2,27807.5,80470000
2021-07-12,25772.1,26890.2,25227.5,26775.5,129560000
2021-07-13,26087.5,26374.2,25542.8,26087.5,43760000
2021-07-14,25800.8,26374.2,25428.1,26316.8,47070000
2021-07-15,26660.8,26861.5,25571.5,25571.5,48990000
2021-07-16,26804.2,27205.5,26660.8,26775.5,38190000
2021-07-19,25399.5,26316.8,25227.5,26173.5,67660000
2021-07-20,27119.5,27119.5,25485.5,25800.8,70300000
2021-07-21,26804.2,27406.2,26718.2,27234.2,36610000
2021-07-22,27062.2,27348.9,26546.2,26775.5,36880000
2021-07-23,26259.5,26947.5,26259.5,26832.8,49600000
2021-07-26,26144.8,26431.5,25600.1,26087.5,40300000
2021-07-27,26488.8,26832.8,26202.2,26374.2,31240000
2021-07-28,26775.5,27004.9,26488.8,26546.2,36410000
2021-07-29,27004.9,27348.9,26832.8,26918.8,56260000
2021-07-30,27119.5,27291.5,27004.9,27004.9,39500000
2021-08-02,27090.9,27463.5,26890.2,27004.9,41540000
2021-08-03,27090.9,27320.2,26804.2,27119.5,48560000
2021-08-04,27234.2,27520.9,27090.9,27262.9,41750000
2021-08-05,27979.5,28094.2,27148.2,27205.5,50970000
2021-08-06,27750.2,28151.6,27692.9,27864.9,34490000
2021-08-09,28495.6,28495.6,27492.2,27578.2,52200000
2021-08-10,28323.6,28954.2,28151.6,28724.9,40010000
2021-08-11,28065.6,28552.9,28065.6,28552.9,37570000
2021-08-12,27750.2,28094.2,27750.2,28036.9,36980000
2021-08-13,27893.5,27922.2,27348.9,27750.2,44290000
2021-08-16,28352.2,28380.9,28065.6,28094.2,38130000
2021-08-17,28896.9,29183.6,28438.2,28466.9,78050000
2021-08-18,28896.9,29183.6,28610.2,28954.2,34600000
2021-08-19,29183.6,29412.9,28896.9,29011.6,47200000
2021-08-20,28094.2,29240.9,27635.5,29126.3,84660000
2021-08-23,27234.2,28094.2,27234.2,28094.2,56330000
2021-08-24,27377.5,27664.2,27234.2,27291.5,37630000
2021-08-25,27750.2,27807.5,27176.9,27492.2,28150000
2021-08-26,27348.9,27864.9,27262.9,27864.9,23780000
2021-08-27,27291.5,27434.9,26804.2,27234.2,42030000
2021-08-30,27922.2,27950.9,27320.2,27520.9,29180000
2021-08-31,28266.2,28495.6,27979.5,28094.2,44400000
2021-09-01,28208.9,28409.6,28036.9,28094.2,25850000
2021-09-06,29355.6,29470.3,28323.6,28380.9,82540000
2021-09-07,29068.9,29814.3,29011.6,29584.9,53620000
2021-09-08,29412.9,29756.9,28896.9,29068.9,56700000
2021-09-09,29756.9,30043.6,29527.6,29584.9,63010000
2021-09-10,29527.6,29928.9,29470.3,29814.3,29550000
2021-09-13,29126.3,29527.6,29068.9,29527.6,46720000
2021-09-14,28839.6,29240.9,28782.2,29126.3,38490000
2021-09-15,29584.9,29814.3,28610.2,28724.9,44460000
2021-09-16,29412.9,29986.3,29412.9,29814.3,30860000
2021-09-17,29699.6,29814.3,29412.9,29470.3,42130000
2021-09-20,29412.9,30043.6,29183.6,30043.6,55480000
2021-09-21,29126.3,29355.6,28782.2,29011.6,49500000
2021-09-22,29183.6,29298.3,29011.6,29126.3,22550000
2021-09-23,29240.9,29756.9,29183.6,29412.9,30500000
2021-09-24,29126.3,29642.3,29068.9,29240.9,27260000
2021-09-27,29126.3,29814.3,29126.3,29470.3,48850000
2021-09-28,30158.3,30215.6,29011.6,29011.6,61110000
2021-09-29,30559.6,30731.6,30158.3,30215.6,59890000
2021-09-30,30330.3,30789,30273,30789,39720000
2021-10-01,30617,30789,30215.6,30330.3,52300000
2021-10-04,31821,32050.3,30903.6,30903.6,77830000
2021-10-05,31706.3,32050.3,31591.7,31821,45600000
2021-10-06,32165,32279.7,31763.7,31993,45930000
2021-10-07,31878.3,32509,31821,32337,45940000
2021-10-08,31935.7,32222.3,31649,31993,37230000
2021-10-11,32795.7,32853,31935.7,32165,43840000
2021-10-12,32681,33025,32566.4,32853,31070000
2021-10-13,32566.4,32910.4,32394.4,32681,26740000
2021-10-14,32566.4,32910.4,32509,32566.4,33080000
2021-10-15,32853,33082.4,32681,32853,31780000
2021-10-18,33197,33483.7,32967.7,33025,35580000
2021-10-19,32795.7,33254.4,32738.4,33025,40710000
2021-10-20,32623.7,32967.7,31993,32910.4,59480000
2021-10-21,32795.7,33369.1,32451.7,32795.7,67250000
2021-10-22,32509,33139.7,32509,32910.4,34060000
2021-10-25,31591.7,32509,31591.7,32394.4,71400000
2021-10-26,32279.7,32279.7,31075.6,31419.7,47890000
2021-10-27,33197,33197,32279.7,32279.7,49660000
2021-10-28,33254.4,33369.1,32853,33197,37620000
2021-10-29,32738.4,33311.7,32738.4,33254.4,40970000
2021-11-01,31935.7,32738.4,31935.7,32738.4,77590000
2021-11-02,31821,32337,31649,31821,44050000
2021-11-03,31878.3,32279.7,31706.3,32222.3,51250000
2021-11-04,32279.7,32623.7,31878.3,31878.3,25480000
2021-11-05,32451.7,32681,31935.7,32279.7,33250000
2021-11-08,32566.4,32681,32222.3,32623.7,36470000
2021-11-09,32394.4,33025,32337,32566.4,42410000
2021-11-10,31706.3,32451.7,31649,32394.4,74430000
2021-11-11,30961,31706.3,30731.6,31534.3,93170000
2021-11-12,31305,31419.7,30846.3,30903.6,35770000
2021-11-15,30731.6,31305,30559.6,31247.7,52590000
2021-11-16,29814.3,30731.6,29814.3,30559.6,68260000
2021-11-17,29470.3,30158.3,29470.3,29814.3,51480000
2021-11-18,28638.9,29470.3,28438.2,29470.3,100570000
2021-11-19,27520.9,28495.6,27463.5,28438.2,83180000
2021-11-22,27893.5,28208.9,27520.9,27635.5,38830000
2021-11-23,28409.6,28552.9,27864.9,28036.9,26850000
2021-11-24,27893.5,28495.6,27807.5,28380.9,46550000
2021-11-25,28237.6,28294.9,27922.2,27922.2,37350000
2021-11-26,28122.9,28638.9,28094.2,28266.2,45870000
2021-11-29,27750.2,28036.9,27635.5,27635.5,37410000
2021-11-30,28065.6,28638.9,27807.5,28065.6,38050000
2021-12-01,28094.2,28380.9,28036.9,28380.9,23720000
2021-12-02,27864.9,28237.6,27864.9,28208.9,22020000
2021-12-03,27348.9,28180.2,27348.9,27979.5,37210000
2021-12-06,26230.8,27492.2,26087.5,27234.2,59430000
2021-12-07,27291.5,27291.5,26374.2,26632.2,37640000
2021-12-08,27062.2,27463.5,26976.2,27463.5,19060000
2021-12-09,27004.9,27119.5,26832.8,26890.2,17710000
2021-12-10,26660.8,27062.2,26603.5,26976.2,33340000
2021-12-13,26689.5,27033.5,26546.2,26689.5,24560000
2021-12-14,27348.9,28151.6,26488.8,26689.5,61220000
2021-12-15,27406.2,27864.9,27348.9,27520.9,15520000
2021-12-16,27234.2,27578.2,27119.5,27578.2,18930000
2021-12-17,26775.5,27262.9,26718.2,27148.2,37780000
2021-12-20,26890.2,27148.2,26660.8,26775.5,17140000
2021-12-21,26431.5,26918.8,26431.5,26890.2,29330000
2021-12-22,25858.1,26660.8,25858.1,26546.2,42330000
2021-12-23,25772.1,25858.1,25284.8,25858.1,45770000
2021-12-24,26402.8,26746.8,25944.2,25972.8,32890000
2021-12-27,26316.8,26718.2,26116.2,26689.5,18320000
2021-12-28,26259.5,26775.5,26144.8,26316.8,21200000
2021-12-29,26259.5,26546.2,26087.5,26259.5,25940000
2021-12-30,26202.2,26546.2,26202.2,26546.2,17650000
2021-12-31,26603.5,26746.8,26288.2,26374.2,23650000
2022-01-04,26804.2,27062.2,26718.2,26832.8,34490000
2022-01-05,26832.8,27148.2,26832.8,26890.2,32189999
2022-01-06,26431.5,26775.5,26431.5,26660.8,29470000
2022-01-07,26259.5,26488.8,26173.5,26431.5,28030000
2022-01-10,26173.5,26746.8,26087.5,26288.2,29990000
2022-01-11,25858.1,26402.8,25858.1,26402.8,21890000
2022-01-12,26488.8,26517.5,25886.8,25915.5,25200000
2022-01-13,26775.5,27119.5,26488.8,26546.2,42880000
2022-01-14,26517.5,26861.5,26488.8,26660.8,13560000
2022-01-17,25628.8,26660.8,25628.8,26517.5,37170000
2022-01-18,25227.5,25944.2,24654.1,25514.1,36790000
2022-01-19,24940.8,25542.8,24912.1,25456.8,30380000
2022-01-20,25227.5,25342.1,24826.1,25112.8,25170000
2022-01-21,24826.1,25485.5,24711.4,25227.5,27930000
2022-01-24,23335.4,24768.8,23335.4,24711.4,50490000
2022-01-25,24797.4,24826.1,23048.7,23220.7,30700000
2022-01-26,24912.1,25485.5,24912.1,24940.8,26090000
2022-01-27,24166.8,24940.8,24080.8,24768.8,25230000
2022-01-28,24195.4,24539.4,23908.8,24224.1,25640000
2022-02-07,24682.8,25055.5,23966.1,24539.4,28500000
2022-02-08,26116.2,26116.2,24654.1,24654.1,45520000
2022-02-09,27119.5,27692.9,26202.2,26259.5,69150000
2022-02-10,26947.5,27463.5,26775.5,27176.9,40490000
2022-02-11,27033.5,27234.2,26546.2,26718.2,29760000
2022-02-14,26488.8,27234.2,26460.2,26660.8,31310000
2022-02-15,26374.2,26689.5,26030.2,26488.8,26710000
2022-02-16,26374.2,26660.8,26144.8,26431.5,16050000
2022-02-17,26660.8,26804.2,26374.2,26374.2,19480000
2022-02-18,26976.2,27320.2,26402.8,26488.8,36680000
2022-02-21,26746.8,27234.2,26689.5,27004.9,20900000
2022-02-22,26603.5,26718.2,26202.2,26546.2,30320000
2022-02-23,26775.5,27062.2,26517.5,26746.8,22280000
2022-02-24,26374.2,26861.5,25858.1,26804.2,38520000
2022-02-25,26316.8,26574.8,26316.8,26431.5,21920000
2022-02-28,27062.2,27406.2,26402.8,26402.8,60400000
2022-03-01,26890.2,27578.2,26861.5,27348.9,40110000
2022-03-02,26890.2,27148.2,26718.2,26947.5,34140000
2022-03-03,28724.9,28724.9,27119.5,27291.5,130820000
2022-03-04,28552.9,29412.9,28552.9,29240.9,57280000
2022-03-07,29298.3,30100.9,28667.6,28782.2,65989999
2022-03-08,28352.2,29355.6,28352.2,29011.6,69510000
2022-03-09,28581.6,28839.6,28008.2,28667.6,59670000
2022-03-10,28180.2,28724.9,28151.6,28667.6,46040000
2022-03-11,27291.5,28266.2,26861.5,28208.9,76090000
2022-03-14,26259.5,27635.5,26259.5,27119.5,58080000
2022-03-15,26460.2,26775.5,26058.8,26345.5,35800000
2022-03-16,26488.8,27033.5,26488.8,26890.2,19590000
2022-03-17,26345.5,26775.5,26316.8,26718.2,25670000
2022-03-18,26660.8,26861.5,26402.8,26488.8,30420000
2022-03-21,26861.5,27062.2,26603.5,26775.5,33140000
2022-03-22,26890.2,26918.8,26546.2,26890.2,39410000
2022-03-23,26832.8,27205.5,26832.8,27062.2,29670000
2022-03-24,26603.5,26947.5,26574.8,26947.5,25620000
2022-03-25,26603.5,26918.8,26488.8,26689.5,23070000
2022-03-28,26316.8,26861.5,26259.5,26431.5,33470000
2022-03-29,26288.2,26517.5,26259.5,26488.8,22280000
2022-03-30,26087.5,26603.5,26030.2,26259.5,26990000
2022-03-31,25858.1,26345.5,25686.1,26173.5,32420000
2022-04-01,26202.2,26374.2,25514.1,25800.8,33810000
2022-04-04,26288.2,26546.2,26230.8,26374.2,20860000
2022-04-05,26431.5,26603.5,26345.5,26374.2,20810000
2022-04-06,27090.9,27492.2,26374.2,26374.2,50980000
2022-04-07,26689.5,27291.5,26689.5,27234.2,24900000
2022-04-08,26603.5,26976.2,26574.8,26804.2,23580000
2022-04-12,25858.1,26660.8,25829.5,26660.8,31290000
2022-04-13,25915.5,26058.8,25628.8,25972.8,21810000
2022-04-14,25743.5,26116.2,25743.5,25972.8,20660000
2022-04-15,25342.1,25800.8,25313.5,25743.5,31540000
2022-04-18,24453.4,25542.8,24453.4,25256.1,39790000
2022-04-19,24826.1,25170.1,24596.8,24654.1,32700000
2022-04-20,24768.8,25227.5,24711.4,24940.8,22710000
2022-04-21,24854.8,25284.8,24138.1,24654.1,30570000
2022-04-22,25112.8,25256.1,24281.4,25227.5,21790000
2022-04-25,23364.1,25112.8,23364.1,25112.8,49860000
2022-04-26,23622.1,23736.7,22704.7,23020.1,39950000
2022-04-27,24367.4,24596.8,23564.7,23622.1,32229999
2022-04-28,24711.4,24912.1,24367.4,24367.4,23360000
2022-04-29,24826.1,24883.5,24568.1,24596.8,21190000
2022-05-04,24080.8,24826.1,24080.8,24826.1,25570000
2022-05-05,24109.4,24424.8,23794.1,24424.8,23710000
2022-05-06,23966.1,24654.1,23736.7,23736.7,25760000
2022-05-09,22905.4,24023.4,22905.4,23794.1,45100000
2022-05-10,23564.7,23564.7,22188.7,22647.4,33360000
2022-05-11,23306.7,23679.4,23249.4,23507.4,16399999
2022-05-12,21930.7,23306.7,21930.7,23278.1,43330000
2022-05-13,20583.3,22102.7,20497.3,21873.4,73780000
2022-05-16,20812.7,21500.7,20812.7,21242.7,50430000
2022-05-17,21902,21902,20640.7,20755.3,40180000
2022-05-18,21902,22188.7,21701.3,22016.7,27580000
2022-05-19,21730,21844.7,21128,21386,27520000
2022-05-20,21586.7,21672.7,21357.3,21615.3,23900000
2022-05-23,21070.7,21902,20812.7,21758.7,17470000
2022-05-24,20010,21214,19608.6,21070.7,72420000
2022-05-25,19752,20038.6,18949.3,19780.6,67640000
2022-05-26,20067.3,20411.3,19809.3,20067.3,27840000
2022-05-27,20325.3,20583.3,19952.6,20067.3,30190000
2022-05-30,20325.3,20554.6,20239.3,20354,25830000
2022-05-31,19895.3,20268,19780.6,20268,32330000
2022-06-01,19694.6,19952.6,19379.3,19780.6,37140000
2022-06-02,19006.6,19666,18949.3,19493.9,43550000
2022-06-03,19149.9,19493.9,19063.9,19092.6,25240000
2022-06-06,19092.6,19637.3,18977.9,19580,30490000
2022-06-07,19035.3,19235.9,18719.9,19092.6,33250000
2022-06-08,18863.3,19178.6,18777.3,19092.6,42630000
2022-06-09,19379.3,19809.3,18777.3,18863.3,46300000
2022-06-10,19264.6,19637.3,19264.6,19379.3,26050000
2022-06-13,18232.6,19207.3,18175.2,18920.6,36440000
2022-06-14,17372.5,18089.2,17315.2,18060.6,48800000
2022-06-15,16856.5,17716.6,16541.2,17257.9,49250000
2022-06-16,17773.9,17974.6,17143.2,17286.5,57290000
2022-06-17,17575.8,17803,16628.8,17765.1,39910000
2022-06-20,16363.6,17424.2,16363.6,17234.8,49200000
2022-06-21,15757.6,16287.9,15530.3,16174.2,52710000
2022-06-22,16287.9,16666.7,15795.5,15795.5,28300000
2022-06-23,16515.1,16553,16287.9,16287.9,9140000
2022-06-24,16515.1,17045.4,16439.4,16553,16930000
2022-06-27,17348.5,17348.5,16174.2,16666.7,27380000
2022-06-28,17045.4,17310.6,16856.1,17310.6,23550000
2022-06-29,17234.8,17537.9,16742.4,16893.9,26650000
2022-06-30,16893.9,17727.3,16893.9,17348.5,26330000
2022-07-01,16969.7,17121.2,16325.8,16893.9,20060000
2022-07-04,16666.7,17159.1,16666.7,17159.1,16430000
2022-07-05,16590.9,16931.8,16477.3,16742.4,19920000
2022-07-06,16250,16856.1,16136.4,16439.4,24070000
2022-07-07,16477.3,16477.3,16212.1,16250,14290000
2022-07-08,17007.6,17083.3,16666.7,16666.7,25750000
2022-07-11,16704.5,17159.1,16628.8,16969.7,16469999
2022-07-12,16893.9,17045.4,16628.8,16704.5,16030000
2022-07-13,16893.9,17272.7,16780.3,16818.2,23570000
2022-07-14,16818.2,16969.7,16742.4,16818.2,16530000
